Trade Date	High	Low	Open	Close	Volume	Prev. Close	Total Turnover	Num. Of Trans.
27/8/2014	1,800	1,760	1,800	1,780	4357	1,780	7738,550	12
28/8/2014	1,790	1,750	1,790	1,760	10376	1,780	18292,340	11
29/8/2014	1,790	1,790	1,790	1,790	1	1,760	1,790	1
1/9/2014	1,770	1,770	1,770	1,770	1500	1,790	2655,000	4
2/9/2014	1,780	1,760	1,770	1,780	8517	1,770	15058,670	6
3/9/2014	1,810	1,780	1,780	1,780	3650	1,780	6524,710	6
4/9/2014	2,000	1,830	1,840	1,990	48550	1,780	94817,240	54
5/9/2014	2,020	1,950	1,980	2,000	6635	1,990	13188,450	22
8/9/2014	2,050	1,990	2,000	2,040	15475	2,000	31046,670	26
9/9/2014	2,050	1,950	2,050	1,950	7090	2,040	14284,500	8
10/9/2014	2,030	1,950	1,980	1,950	1590	1,950	3117,500	9
11/9/2014	2,000	1,920	2,000	1,930	6806	1,950	13242,270	11
12/9/2014	1,970	1,970	1,970	1,970	5	1,930	9,850	1
15/9/2014	1,970	1,910	1,950	1,930	4173	1,970	8086,690	9
16/9/2014	1,940	1,880	1,920	1,940	10196	1,930	19392,660	18
17/9/2014	1,970	1,890	1,950	1,890	2210	1,940	4179,070	10
18/9/2014	1,970	1,860	1,970	1,900	6774	1,890	12730,820	14
19/9/2014	1,980	1,870	1,950	1,950	7205	1,900	13651,150	12
22/9/2014	0,000	0,000	0,000	1,950	0	1,950	0,000	0
23/9/2014	1,900	1,850	1,850	1,870	7520	1,950	14051,500	16
24/9/2014	1,940	1,880	1,880	1,940	1700	1,870	3270,920	5
25/9/2014	0,000	0,000	0,000	1,940	0	1,940	0,000	0
26/9/2014	1,910	1,850	1,850	1,910	3146	1,940	5946,360	14
29/9/2014	1,850	1,810	1,850	1,810	6149	1,910	11227,010	24
30/9/2014	1,850	1,810	1,820	1,850	2658	1,810	4823,640	21
1/10/2014	1,850	1,810	1,850	1,810	3503	1,850	6391,630	11
2/10/2014	1,860	1,810	1,810	1,860	5003	1,810	9055,580	6
3/10/2014	0,000	0,000	0,000	1,860	0	1,860	0,000	0
6/10/2014	1,860	1,860	1,860	1,860	367	1,860	682,620	1
7/10/2014	1,800	1,800	1,800	1,800	500	1,860	900,000	1
8/10/2014	1,780	1,760	1,770	1,760	1272	1,800	2256,760	5
9/10/2014	1,850	1,760	1,850	1,770	630	1,760	1118,460	5
10/10/2014	1,770	1,770	1,770	1,770	50	1,770	88,500	1
13/10/2014	1,850	1,770	1,850	1,770	1953	1,770	3461,910	6
14/10/2014	1,790	1,750	1,760	1,780	1240	1,770	2188,300	12
15/10/2014	1,770	1,690	1,720	1,700	14329	1,780	24540,550	17
16/10/2014	1,750	1,700	1,710	1,710	8500	1,700	14466,000	6
17/10/2014	1,780	1,710	1,710	1,780	2591	1,710	4541,430	23
20/10/2014	1,840	1,750	1,790	1,840	5418	1,780	9805,000	22
21/10/2014	1,930	1,800	1,880	1,900	14401	1,840	26613,780	17
22/10/2014	1,920	1,860	1,920	1,910	18450	1,900	34740,570	24
23/10/2014	1,920	1,920	1,920	1,920	500	1,910	960,000	1
24/10/2014	1,880	1,870	1,870	1,880	3860	1,920	7256,500	9
27/10/2014	1,850	1,850	1,850	1,850	4000	1,880	7400,000	4
29/10/2014	1,850	1,850	1,850	1,850	1000	1,850	1850,000	1
30/10/2014	1,960	1,810	1,960	1,810	1005	1,850	1819,800	4
31/10/2014	1,880	1,840	1,840	1,880	1569	1,810	2899,610	9
3/11/2014	1,850	1,800	1,800	1,850	1710	1,880	3109,600	13
4/11/2014	1,890	1,890	1,890	1,890	1	1,850	1,890	1
5/11/2014	1,890	1,800	1,800	1,890	1550	1,890	2894,910	10
6/11/2014	0,000	0,000	0,000	1,890	0	1,890	0,000	0
7/11/2014	1,810	1,770	1,810	1,780	1500	1,890	2666,000	5
10/11/2014	1,780	1,780	1,780	1,780	606	1,780	1078,000	3
11/11/2014	0,000	0,000	0,000	1,780	0	1,780	0,000	0
12/11/2014	0,000	0,000	0,000	1,780	0	1,780	0,000	0
13/11/2014	0,000	0,000	0,000	1,780	0	1,780	0,000	0
14/11/2014	1,820	1,820	1,820	1,820	45	1,780	81,000	1
17/11/2014	1,820	1,740	1,750	1,820	3600	1,820	6366,000	15
18/11/2014	1,840	1,740	1,740	1,840	1548	1,820	2797,000	9
19/11/2014	1,840	1,750	1,750	1,840	1836	1,840	3284,000	9
20/11/2014	1,900	1,860	1,860	1,900	10010	1,840	18971,000	11
21/11/2014	1,920	1,800	1,800	1,920	11463	1,900	21686,000	20
24/11/2014	1,920	1,920	1,920	1,920	2	1,920	3,000	2
25/11/2014	1,880	1,800	1,880	1,800	1889	1,920	3477,000	15
26/11/2014	1,850	1,760	1,760	1,850	16075	1,800	29005,000	18
27/11/2014	1,830	1,770	1,780	1,830	11480	1,850	20441,000	10
28/11/2014	0,000	0,000	0,000	1,830	0	1,830	0,000	0
1/12/2014	1,820	1,800	1,800	1,820	1251	1,830	2256,000	4
2/12/2014	1,850	1,830	1,830	1,840	7444	1,820	13700,000	7
3/12/2014	1,840	1,840	1,840	1,840	180	1,840	331,000	2
4/12/2014	1,830	1,790	1,830	1,830	1580	1,840	2854,000	9
5/12/2014	1,850	1,790	1,790	1,830	13268	1,830	24406,000	12
8/12/2014	1,830	1,830	1,830	1,830	10100	1,830	18483,000	6
9/12/2014	1,770	1,700	1,770	1,750	4988	1,830	8643,000	24
10/12/2014	1,750	1,680	1,700	1,750	14471	1,750	25117,000	11
11/12/2014	1,700	1,630	1,690	1,700	301045	1,750	500757,000	48
12/12/2014	1,740	1,650	1,720	1,740	27614	1,700	46753,000	15
15/12/2014	1,770	1,700	1,700	1,770	69283	1,740	118572,000	25
16/12/2014	1,750	1,700	1,700	1,750	6500	1,770	11300,000	5
17/12/2014	1,750	1,680	1,750	1,750	6470	1,750	11236,000	15
18/12/2014	1,780	1,650	1,650	1,730	680	1,750	1156,000	5
19/12/2014	1,790	1,700	1,790	1,760	1375	1,730	2361,000	5
22/12/2014	1,820	1,750	1,750	1,820	9000	1,760	16180,000	12
23/12/2014	1,810	1,660	1,700	1,790	47512	1,820	80918,000	29
29/12/2014	1,690	1,630	1,680	1,680	2913	1,790	4839,000	10
30/12/2014	1,790	1,660	1,660	1,790	4371	1,680	7523,000	12
31/12/2014	1,850	1,780	1,830	1,850	43050	1,790	78995,000	35
2/1/2015	0,000	0,000	0,000	1,850	0	1,850	0,000	0
5/1/2015	1,830	1,700	1,830	1,700	3870	1,850	6753,000	15
7/1/2015	1,750	1,700	1,720	1,750	2688	1,700	4677,000	6
8/1/2015	0,000	0,000	0,000	1,750	0	1,750	0,000	0
9/1/2015	1,750	1,750	1,750	1,750	552	1,750	966,000	2
12/1/2015	1,750	1,700	1,750	1,740	9547	1,750	16660,000	14
13/1/2015	1,740	1,700	1,720	1,740	2122	1,740	3649,000	5
14/1/2015	1,740	1,740	1,740	1,740	1011	1,740	1759,000	3
15/1/2015	1,750	1,690	1,690	1,740	860	1,740	1493,000	8
16/1/2015	1,750	1,750	1,750	1,750	20	1,740	35,000	1
19/1/2015	0,000	0,000	0,000	1,750	0	1,750	0,000	0
20/1/2015	1,740	1,640	1,740	1,650	34392	1,750	58329,000	16
21/1/2015	1,700	1,610	1,650	1,700	3767	1,650	6231,000	9
22/1/2015	1,730	1,700	1,730	1,730	670	1,700	1150,000	5
23/1/2015	1,730	1,730	1,730	1,730	700	1,730	1211,000	1
26/1/2015	1,700	1,650	1,650	1,670	7913	1,730	13181,000	36
27/1/2015	1,670	1,610	1,670	1,650	1938	1,670	3182,000	10
28/1/2015	1,640	1,600	1,600	1,630	6808	1,650	11144,000	10
29/1/2015	1,630	1,600	1,630	1,610	970	1,630	1563,000	5
30/1/2015	1,860	1,630	1,630	1,670	13745	1,610	24854,000	18
2/2/2015	1,750	1,730	1,740	1,730	7057	1,670	12329,000	8
3/2/2015	1,810	1,740	1,750	1,800	26363	1,730	46703,000	24
4/2/2015	1,790	1,730	1,790	1,730	2953	1,800	5180,000	26
5/2/2015	1,780	1,710	1,710	1,770	2181	1,730	3771,000	8
6/2/2015	1,740	1,740	1,740	1,740	1800	1,770	3132,000	2
9/2/2015	1,730	1,730	1,730	1,730	1100	1,740	1903,000	2
10/2/2015	1,750	1,720	1,720	1,750	3881	1,730	6725,000	6
11/2/2015	1,770	1,670	1,720	1,770	1293	1,750	2216,000	4
12/2/2015	1,800	1,750	1,790	1,800	2690	1,770	4741,000	9
13/2/2015	1,820	1,780	1,780	1,820	15980	1,800	28796,000	42
16/2/2015	1,800	1,700	1,750	1,700	2149	1,820	3757,000	15
17/2/2015	1,750	1,670	1,750	1,740	1020	1,700	1771,000	6
18/2/2015	1,750	1,720	1,720	1,750	7080	1,740	12309,000	6
19/2/2015	1,800	1,680	1,680	1,800	10779	1,750	19252,000	9
20/2/2015	1,800	1,720	1,790	1,800	6559	1,800	11511,000	18
24/2/2015	1,860	1,820	1,820	1,850	10893	1,800	20058,000	13
25/2/2015	1,850	1,810	1,820	1,850	1030	1,850	1871,000	5
26/2/2015	1,810	1,750	1,800	1,810	1279	1,850	2293,000	5
27/2/2015	1,810	1,720	1,720	1,810	1150	1,810	2028,000	6
2/3/2015	1,830	1,800	1,810	1,800	1672	1,810	3016,000	7
3/3/2015	1,800	1,770	1,800	1,770	12900	1,800	22878,000	3
4/3/2015	1,840	1,840	1,840	1,840	10	1,770	18,000	1
5/3/2015	1,770	1,700	1,720	1,750	16070	1,840	27827,000	51
6/3/2015	1,770	1,750	1,750	1,770	700	1,750	1229,000	3
9/3/2015	1,770	1,700	1,720	1,770	489	1,770	834,000	7
10/3/2015	1,750	1,700	1,700	1,740	6044	1,770	10324,000	16
11/3/2015	0,000	0,000	0,000	1,740	0	1,740	0,000	0
12/3/2015	1,770	1,680	1,770	1,740	1330	1,740	2302,000	8
13/3/2015	1,770	1,670	1,670	1,770	1602	1,740	2765,000	10
16/3/2015	1,750	1,670	1,750	1,700	3599	1,770	6105,000	10
17/3/2015	1,700	1,640	1,660	1,700	5600	1,700	9293,000	21
18/3/2015	1,700	1,610	1,660	1,690	4347	1,700	7220,000	11
19/3/2015	1,700	1,700	1,700	1,700	10	1,690	17,000	1
20/3/2015	1,760	1,640	1,680	1,760	12959	1,700	22508,000	12
23/3/2015	1,800	1,720	1,770	1,720	4652	1,760	8154,000	12
24/3/2015	1,760	1,730	1,740	1,730	42530	1,720	74346,000	21
26/3/2015	1,740	1,700	1,700	1,740	36380	1,730	62016,000	13
27/3/2015	1,770	1,750	1,750	1,770	300	1,740	528,000	4
30/3/2015	1,740	1,700	1,740	1,700	2020	1,770	3474,000	3
31/3/2015	1,750	1,750	1,750	1,750	200	1,700	350,000	2
1/4/2015	1,750	1,750	1,750	1,750	1000	1,750	1750,000	1
2/4/2015	0,000	0,000	0,000	1,750	0	1,750	0,000	0
7/4/2015	1,720	1,640	1,640	1,650	8887	1,750	14767,000	29
8/4/2015	1,690	1,630	1,690	1,630	1315	1,650	2159,000	7
9/4/2015	0,000	0,000	0,000	1,630	0	1,630	0,000	0
14/4/2015	1,630	1,600	1,630	1,600	6955	1,630	11160,000	9
15/4/2015	1,600	1,570	1,600	1,600	3764	1,600	5990,000	9
16/4/2015	1,640	1,640	1,640	1,640	2354	1,600	3860,000	3
17/4/2015	1,640	1,640	1,640	1,640	10	1,640	16,000	1
20/4/2015	1,640	1,560	1,560	1,640	1076	1,640	1748,000	6
21/4/2015	1,640	1,600	1,600	1,600	2337	1,640	3742,000	5
22/4/2015	1,620	1,620	1,620	1,620	1000	1,600	1620,000	2
23/4/2015	0,000	0,000	0,000	1,620	0	1,620	0,000	0
24/4/2015	1,660	1,600	1,630	1,650	7984	1,620	13039,000	13
27/4/2015	1,650	1,620	1,620	1,650	1853	1,650	3033,000	7
28/4/2015	1,700	1,680	1,680	1,700	31329	1,650	53214,000	11
29/4/2015	1,730	1,700	1,710	1,700	9001	1,700	15408,000	10
30/4/2015	1,800	1,700	1,700	1,800	19175	1,700	33671,000	17
4/5/2015	1,820	1,760	1,760	1,820	12336	1,800	22411,000	12
5/5/2015	1,820	1,750	1,800	1,750	8950	1,820	15925,000	13
6/5/2015	0,000	0,000	0,000	1,750	0	1,750	0,000	0
7/5/2015	1,820	1,820	1,820	1,820	6000	1,750	10920,000	9
8/5/2015	1,820	1,800	1,800	1,810	3766	1,820	6788,000	6
11/5/2015	0,000	0,000	0,000	1,810	0	1,810	0,000	0
12/5/2015	0,000	0,000	0,000	1,810	0	1,810	0,000	0
13/5/2015	0,000	0,000	0,000	1,810	0	1,810	0,000	0
14/5/2015	0,000	0,000	0,000	1,810	0	1,810	0,000	0
15/5/2015	1,800	1,790	1,790	1,800	4600	1,810	8253,000	5
18/5/2015	1,800	1,800	1,800	1,800	1000	1,800	1800,000	1
19/5/2015	1,800	1,800	1,800	1,800	6500	1,800	11700,000	4
20/5/2015	1,800	1,750	1,760	1,800	5102	1,800	9091,000	21
21/5/2015	1,800	1,790	1,800	1,800	4500	1,800	8080,000	4
22/5/2015	1,810	1,800	1,800	1,800	12520	1,800	22536,000	5
25/5/2015	1,800	1,760	1,800	1,760	464	1,800	818,000	3
26/5/2015	1,830	1,770	1,800	1,820	10906	1,760	19692,000	15
27/5/2015	1,830	1,800	1,820	1,830	6553	1,820	11863,000	8
28/5/2015	1,820	1,820	1,820	1,820	85	1,830	154,000	2
29/5/2015	1,850	1,800	1,840	1,850	3000	1,820	5514,000	8
2/6/2015	1,840	1,800	1,800	1,840	6050	1,850	11012,000	4
3/6/2015	1,860	1,810	1,840	1,810	2506	1,840	4584,000	6
4/6/2015	1,800	1,780	1,780	1,800	2606	1,810	4642,000	5
5/6/2015	0,000	0,000	0,000	1,800	0	1,800	0,000	0
8/6/2015	1,770	1,770	1,770	1,770	200	1,800	354,000	1
9/6/2015	1,820	1,770	1,770	1,810	11396	1,770	20571,000	12
10/6/2015	1,800	1,800	1,800	1,800	300	1,810	540,000	1
11/6/2015	1,800	1,780	1,790	1,800	2450	1,800	4408,000	5
12/6/2015	1,760	1,700	1,740	1,700	11608	1,800	19942,000	19
15/6/2015	1,700	1,640	1,640	1,700	3603	1,700	6057,000	12
16/6/2015	1,750	1,630	1,750	1,700	6538	1,700	11088,000	9
17/6/2015	1,700	1,680	1,700	1,700	5650	1,700	9535,000	6
18/6/2015	1,690	1,690	1,690	1,690	1000	1,700	1690,000	1
19/6/2015	1,690	1,690	1,690	1,690	530	1,690	895,000	3
22/6/2015	1,780	1,740	1,740	1,780	11550	1,690	20510,000	14
23/6/2015	1,790	1,710	1,710	1,790	2833	1,780	4887,000	7
24/6/2015	0,000	0,000	0,000	1,790	0	1,790	0,000	0
25/6/2015	0,000	0,000	0,000	1,790	0	1,790	0,000	0
26/6/2015	1,800	1,790	1,790	1,800	800	1,790	1435,000	2
3/8/2015	1,750	1,700	1,700	1,710	7226	1,800	12334,000	16
4/8/2015	1,720	1,710	1,720	1,710	10733	1,710	18354,000	7
5/8/2015	1,710	1,710	1,710	1,710	1500	1,710	2565,000	3
6/8/2015	1,710	1,710	1,710	1,710	700	1,710	1197,000	1
7/8/2015	1,710	1,710	1,710	1,710	201	1,710	343,000	2
10/8/2015	0,000	0,000	0,000	1,710	0	1,710	0,000	0
11/8/2015	1,720	1,630	1,630	1,720	90	1,710	150,000	3
12/8/2015	0,000	0,000	0,000	1,720	0	1,720	0,000	0
13/8/2015	1,790	1,790	1,790	1,790	319	1,720	571,000	4
14/8/2015	1,800	1,660	1,710	1,800	660	1,790	1143,000	11
17/8/2015	1,820	1,820	1,820	1,820	150	1,800	273,000	1
18/8/2015	0,000	0,000	0,000	1,820	0	1,820	0,000	0
19/8/2015	0,000	0,000	0,000	1,820	0	1,820	0,000	0
20/8/2015	1,800	1,730	1,800	1,800	158	1,820	283,000	5
21/8/2015	1,810	1,810	1,810	1,810	100	1,800	181,000	1
24/8/2015	1,800	1,680	1,800	1,680	1605	1,810	2698,000	7
25/8/2015	1,830	1,680	1,680	1,830	360	1,680	619,000	3
26/8/2015	1,780	1,690	1,780	1,740	3275	1,830	5613,000	17
27/8/2015	0,000	0,000	0,000	1,740	0	1,740	0,000	0
28/8/2015	1,840	1,740	1,740	1,840	288	1,740	501,000	2
31/8/2015	1,830	1,700	1,710	1,820	1809	1,840	3167,000	16
1/9/2015	1,800	1,730	1,800	1,800	1450	1,820	2599,000	10
2/9/2015	1,800	1,800	1,800	1,800	6000	1,800	10800,000	3
3/9/2015	1,810	1,760	1,800	1,800	5600	1,800	10057,000	12
4/9/2015	0,000	0,000	0,000	1,800	0	1,800	0,000	0
7/9/2015	1,800	1,800	1,800	1,800	5000	1,800	9000,000	2
8/9/2015	1,860	1,780	1,840	1,820	5499	1,800	10116,000	15
9/9/2015	1,830	1,780	1,780	1,830	20	1,820	36,000	2
10/9/2015	1,830	1,810	1,810	1,820	36895	1,830	66979,000	10
11/9/2015	1,810	1,760	1,780	1,810	3693	1,820	6549,000	13
14/9/2015	0,000	0,000	0,000	1,810	0	1,810	0,000	0
15/9/2015	1,820	1,800	1,820	1,810	2527	1,810	4579,000	6
16/9/2015	1,810	1,800	1,810	1,800	19184	1,810	34707,000	52
17/9/2015	1,800	1,800	1,800	1,800	100	1,800	180,000	1
18/9/2015	1,800	1,760	1,760	1,800	5067	1,800	9117,000	14
21/9/2015	0,000	0,000	0,000	1,800	0	1,800	0,000	0
22/9/2015	1,800	1,760	1,800	1,800	5234	1,800	9411,000	15
23/9/2015	1,800	1,800	1,800	1,800	20000	1,800	36000,000	10
24/9/2015	1,800	1,760	1,790	1,780	5144	1,800	9252,000	9
25/9/2015	1,800	1,780	1,800	1,780	20000	1,780	35980,000	3
28/9/2015	1,780	1,760	1,770	1,760	120	1,780	213,000	3
29/9/2015	1,800	1,800	1,800	1,800	4206	1,760	7570,000	7
30/9/2015	1,800	1,800	1,800	1,800	1000	1,800	1800,000	1
1/10/2015	0,000	0,000	0,000	1,800	0	1,800	0,000	0
2/10/2015	1,800	1,800	1,800	1,800	5000	1,800	9000,000	2
5/10/2015	1,800	1,760	1,760	1,800	632	1,800	1119,000	8
6/10/2015	1,760	1,760	1,760	1,760	36	1,800	63,000	3
7/10/2015	1,800	1,750	1,800	1,750	3833	1,760	6763,000	15
8/10/2015	0,000	0,000	0,000	1,750	0	1,750	0,000	0
9/10/2015	1,750	1,750	1,750	1,750	1	1,750	1,000	1
12/10/2015	0,000	0,000	0,000	1,750	0	1,750	0,000	0
13/10/2015	1,800	1,740	1,740	1,800	303	1,750	545,000	4
14/10/2015	0,000	0,000	0,000	1,800	0	1,800	0,000	0
15/10/2015	0,000	0,000	0,000	1,800	0	1,800	0,000	0
16/10/2015	1,780	1,740	1,740	1,770	284	1,800	504,000	8
19/10/2015	1,760	1,750	1,750	1,750	819	1,770	1433,000	6
20/10/2015	1,780	1,750	1,750	1,780	15	1,750	26,000	4
21/10/2015	1,800	1,750	1,760	1,760	930	1,780	1650,000	8
22/10/2015	1,760	1,750	1,750	1,750	1170	1,760	2052,000	8
23/10/2015	1,750	1,740	1,750	1,740	500	1,750	872,000	5
26/10/2015	1,740	1,730	1,740	1,730	300	1,740	520,000	2
27/10/2015	1,750	1,710	1,730	1,730	1097	1,730	1903,000	6
29/10/2015	1,780	1,730	1,780	1,730	700	1,730	1219,000	4
30/10/2015	1,760	1,760	1,760	1,760	100	1,730	176,000	1
2/11/2015	1,760	1,760	1,760	1,760	150	1,760	264,000	1
3/11/2015	1,760	1,710	1,730	1,750	556	1,760	963,000	11
4/11/2015	1,740	1,710	1,740	1,740	1738	1,750	3004,000	10
5/11/2015	1,700	1,700	1,700	1,700	2557	1,740	4346,000	6
6/11/2015	1,690	1,690	1,690	1,690	40	1,700	67,000	1
9/11/2015	1,690	1,600	1,600	1,690	273	1,690	459,000	7
10/11/2015	1,690	1,630	1,630	1,690	197	1,690	327,000	7
11/11/2015	1,700	1,700	1,700	1,700	100	1,690	170,000	2
12/11/2015	0,000	0,000	0,000	1,700	0	1,700	0,000	0
13/11/2015	1,700	1,630	1,630	1,700	738	1,700	1205,000	6
16/11/2015	1,680	1,600	1,600	1,680	100	1,700	164,000	2
17/11/2015	1,700	1,640	1,640	1,700	1035	1,680	1753,000	4
18/11/2015	0,000	0,000	0,000	1,700	0	1,700	0,000	0
19/11/2015	1,700	1,600	1,600	1,700	696	1,700	1123,000	3
20/11/2015	1,650	1,620	1,650	1,650	392	1,700	640,000	3
23/11/2015	1,650	1,600	1,600	1,650	955	1,650	1537,000	7
24/11/2015	1,640	1,640	1,640	1,640	1070	1,650	1754,000	2
25/11/2015	1,650	1,650	1,650	1,650	980	1,640	1617,000	3
26/11/2015	1,630	1,570	1,630	1,620	5371	1,650	8544,000	19
27/11/2015	1,620	1,620	1,620	1,620	311	1,620	503,000	3
30/11/2015	1,610	1,560	1,570	1,580	1139	1,620	1801,000	12
1/12/2015	1,650	1,610	1,610	1,610	7188	1,580	11614,000	11
2/12/2015	1,650	1,550	1,590	1,650	3520	1,610	5546,000	11
3/12/2015	1,640	1,640	1,640	1,640	205	1,650	336,000	1
4/12/2015	1,600	1,560	1,560	1,600	4130	1,640	6507,000	13
7/12/2015	1,630	1,590	1,620	1,590	3300	1,600	5314,000	11
8/12/2015	1,610	1,550	1,580	1,610	1390	1,590	2186,000	11
9/12/2015	1,600	1,520	1,550	1,600	8073	1,610	12719,000	26
10/12/2015	1,590	1,540	1,570	1,590	480	1,600	746,000	7
11/12/2015	1,600	1,590	1,590	1,600	687	1,590	1097,000	6
14/12/2015	1,600	1,540	1,540	1,570	875	1,600	1373,000	6
15/12/2015	1,550	1,520	1,540	1,540	5301	1,570	8158,000	16
16/12/2015	1,600	1,530	1,570	1,600	5984	1,540	9421,000	22
17/12/2015	1,730	1,690	1,690	1,730	4312	1,600	7418,000	20
18/12/2015	1,700	1,700	1,700	1,700	2629	1,730	4469,000	3
21/12/2015	1,690	1,600	1,620	1,690	4100	1,700	6728,000	11
22/12/2015	1,760	1,630	1,720	1,760	9558	1,690	16336,000	30
23/12/2015	1,820	1,770	1,800	1,810	5541	1,760	9982,000	22
28/12/2015	1,870	1,840	1,850	1,850	3128	1,810	5792,000	15
29/12/2015	1,850	1,780	1,850	1,810	3715	1,850	6768,000	16
30/12/2015	1,820	1,740	1,760	1,820	4466	1,810	8011,000	17
31/12/2015	1,900	1,760	1,760	1,900	30795	1,820	57788,000	35
4/1/2016	0,000	0,000	0,000	1,900	0	1,900	0,000	0
5/1/2016	1,900	1,800	1,900	1,800	320	1,900	577,000	3
7/1/2016	1,790	1,730	1,790	1,730	2265	1,800	3953,000	12
8/1/2016	1,730	1,700	1,730	1,700	3000	1,730	5143,000	5
11/1/2016	1,840	1,820	1,840	1,820	600	1,700	1094,000	3
12/1/2016	1,800	1,800	1,800	1,800	1000	1,820	1800,000	1
13/1/2016	1,800	1,790	1,800	1,800	65000	1,800	116999,000	14
14/1/2016	1,750	1,720	1,720	1,750	500	1,800	867,000	3
15/1/2016	1,790	1,710	1,710	1,790	1030	1,750	1763,000	3
18/1/2016	1,800	1,710	1,800	1,730	155300	1,790	276373,000	10
19/1/2016	1,730	1,680	1,710	1,710	6315	1,730	10745,000	9
20/1/2016	1,680	1,670	1,680	1,670	950	1,710	1594,000	3
21/1/2016	1,730	1,650	1,670	1,650	8120	1,670	13431,000	10
22/1/2016	1,730	1,680	1,730	1,680	1315	1,650	2221,000	4
25/1/2016	1,740	1,700	1,700	1,740	850	1,680	1475,000	3
26/1/2016	1,760	1,680	1,750	1,680	51850	1,740	87967,000	20
27/1/2016	0,000	0,000	0,000	1,680	0	1,680	0,000	0
28/1/2016	1,700	1,700	1,700	1,700	400	1,680	680,000	1
29/1/2016	1,670	1,670	1,670	1,670	735	1,700	1227,000	1
1/2/2016	1,760	1,730	1,760	1,760	70	1,670	123,000	3
2/2/2016	0,000	0,000	0,000	1,760	0	1,760	0,000	0
3/2/2016	0,000	0,000	0,000	1,760	0	1,760	0,000	0
4/2/2016	0,000	0,000	0,000	1,760	0	1,760	0,000	0
5/2/2016	1,700	1,640	1,640	1,700	520	1,760	867,000	3
8/2/2016	1,700	1,600	1,700	1,600	3711	1,700	6006,000	15
9/2/2016	1,730	1,610	1,730	1,610	789	1,600	1280,000	6
10/2/2016	1,600	1,600	1,600	1,600	50	1,610	80,000	1
11/2/2016	1,600	1,600	1,600	1,600	2000	1,600	3200,000	1
12/2/2016	1,700	1,700	1,700	1,700	92	1,600	156,000	1
15/2/2016	0,000	0,000	0,000	1,700	0	1,700	0,000	0
16/2/2016	1,740	1,740	1,740	1,740	14	1,700	24,000	3
17/2/2016	1,670	1,620	1,620	1,630	8791	1,740	14384,000	22
18/2/2016	1,640	1,580	1,640	1,580	2599	1,630	4138,000	4
19/2/2016	1,590	1,560	1,570	1,590	3500	1,580	5532,000	6
22/2/2016	1,690	1,690	1,690	1,690	999	1,590	1688,000	3
23/2/2016	1,610	1,580	1,610	1,590	4380	1,690	7011,000	17
24/2/2016	1,580	1,520	1,570	1,570	9350	1,590	14461,000	36
25/2/2016	1,520	1,520	1,520	1,520	200	1,570	304,000	2
26/2/2016	1,570	1,560	1,560	1,570	281	1,520	440,000	2
29/2/2016	0,000	0,000	0,000	1,570	0	1,570	0,000	0
1/3/2016	1,630	1,590	1,630	1,590	536	1,570	853,000	2
2/3/2016	0,000	0,000	0,000	1,590	0	1,590	0,000	0
3/3/2016	1,630	1,600	1,600	1,630	675	1,590	1087,000	4
4/3/2016	1,640	1,560	1,630	1,560	2692	1,630	4277,000	9
7/3/2016	1,620	1,600	1,600	1,620	460	1,560	737,000	4
8/3/2016	1,630	1,630	1,630	1,630	60	1,620	97,000	2
9/3/2016	1,610	1,560	1,560	1,570	5171	1,630	8198,000	23
10/3/2016	1,570	1,530	1,540	1,560	2000	1,570	3102,000	4
11/3/2016	1,620	1,530	1,550	1,530	4377	1,560	6776,000	16
15/3/2016	1,610	1,530	1,530	1,610	1277	1,530	1994,000	4
16/3/2016	1,610	1,600	1,610	1,600	160	1,610	256,000	4
17/3/2016	0,000	0,000	0,000	1,600	0	1,600	0,000	0
18/3/2016	0,000	0,000	0,000	1,600	0	1,600	0,000	0
21/3/2016	1,600	1,540	1,600	1,540	330	1,600	510,000	6
22/3/2016	1,610	1,600	1,600	1,610	176	1,540	281,000	2
23/3/2016	1,630	1,630	1,630	1,630	40	1,610	65,000	1
24/3/2016	1,650	1,630	1,630	1,630	2000	1,630	3270,000	4
29/3/2016	1,590	1,590	1,590	1,590	600	1,630	954,000	3
30/3/2016	1,650	1,610	1,640	1,630	2880	1,590	4739,000	9
31/3/2016	1,630	1,600	1,610	1,630	410	1,630	661,000	7
1/4/2016	0,000	0,000	0,000	1,630	0	1,630	0,000	0
4/4/2016	1,600	1,590	1,600	1,590	3500	1,630	5569,000	4
5/4/2016	0,000	0,000	0,000	1,590	0	1,590	0,000	0
6/4/2016	0,000	0,000	0,000	1,590	0	1,590	0,000	0
7/4/2016	0,000	0,000	0,000	1,590	0	1,590	0,000	0
8/4/2016	1,570	1,560	1,570	1,560	1000	1,590	1561,000	3
11/4/2016	1,590	1,550	1,550	1,590	735	1,560	1154,000	2
12/4/2016	0,000	0,000	0,000	1,590	0	1,590	0,000	0
13/4/2016	0,000	0,000	0,000	1,590	0	1,590	0,000	0
14/4/2016	1,590	1,590	1,590	1,590	4000	1,590	6360,000	1
15/4/2016	1,680	1,580	1,580	1,680	592	1,590	937,000	3
18/4/2016	0,000	0,000	0,000	1,680	0	1,680	0,000	0
19/4/2016	1,680	1,670	1,670	1,670	850	1,680	1422,000	5
20/4/2016	0,000	0,000	0,000	1,670	0	1,670	0,000	0
21/4/2016	1,590	1,590	1,590	1,590	168	1,670	267,000	2
